latency,duration,type,marker_value,key,timestamp,marker_id
7.527208,0.000000,task_start,1,-1,1747995526.353544,1
9.526135,0.000000,task_start,1,-1,1747995528.352471,2
11.525061,0.000000,task_start,1,-1,1747995530.351397,3
13.523988,0.000000,task_start,1,-1,1747995532.350324,4
15.522914,0.000000,task_start,1,-1,1747995534.349250,5
17.521841,0.000000,task_start,1,-1,1747995536.348177,6
19.520767,0.000000,task_start,1,-1,1747995538.347103,7
21.511886,0.000000,task_start,1,-1,1747995540.338222,8
23.534237,0.000000,task_start,1,-1,1747995542.360573,9
25.525355,0.000000,task_start,1,-1,1747995544.351691,10
27.524282,0.000000,task_start,1,-1,1747995546.350618,11
29.523208,0.000000,task_start,1,-1,1747995548.349544,12
31.522135,0.000000,task_start,1,-1,1747995550.348471,13
33.521061,0.000000,task_start,1,-1,1747995552.347397,14
35.519988,0.000000,task_start,1,-1,1747995554.346324,15
37.518915,0.000000,task_start,1,-1,1747995556.345251,16
39.533458,0.000000,task_start,1,-1,1747995558.359794,17
41.532384,0.000000,task_start,1,-1,1747995560.358720,18
43.531311,0.000000,task_start,1,-1,1747995562.357647,19
45.530237,0.000000,task_start,1,-1,1747995564.356573,20
47.521356,0.000000,task__end,2,-1,1747995566.347692,21
71.016551,0.000000,task_start,1,-1,1747995589.842887,22
73.015478,0.000000,task_start,1,-1,1747995591.841814,23
75.030021,0.000000,task_start,1,-1,1747995593.856357,24
77.028947,0.000000,task_start,1,-1,1747995595.855283,25
79.027874,0.000000,task_start,1,-1,1747995597.854210,26
81.026801,0.000000,task_start,1,-1,1747995599.853137,27
83.025727,0.000000,task_start,1,-1,1747995601.852063,28
85.024654,0.000000,task_start,1,-1,1747995603.850990,29
87.023580,0.000000,task_start,1,-1,1747995605.849916,30
89.022507,0.000000,task_start,1,-1,1747995607.848843,31
91.013625,0.000000,task_start,1,-1,1747995609.839961,32
93.028168,0.000000,task_start,1,-1,1747995611.854504,33
95.027095,0.000000,task_start,1,-1,1747995613.853431,34
97.026022,0.000000,task_start,1,-1,1747995615.852358,35
99.024948,0.000000,task_start,1,-1,1747995617.851284,36
101.023875,0.000000,task_start,1,-1,1747995619.850211,37
103.022801,0.000000,task_start,1,-1,1747995621.849137,38
105.021728,0.000000,task_start,1,-1,1747995623.848064,39
107.020654,0.000000,task_start,1,-1,1747995625.846990,40
109.019581,0.000000,task_start,1,-1,1747995627.845917,41
111.034124,0.000000,task__end,2,-1,1747995629.860460,42
134.505894,0.000000,task_start,1,-1,1747995653.332230,43
136.520438,0.000000,task_start,1,-1,1747995655.346774,44
138.519364,0.000000,task_start,1,-1,1747995657.345700,45
140.518291,0.000000,task_start,1,-1,1747995659.344627,46
142.517217,0.000000,task_start,1,-1,1747995661.343553,47
144.516144,0.000000,task_start,1,-1,1747995663.342480,48
146.530687,0.000000,task_start,1,-1,1747995665.357023,49
148.529614,0.000000,task_start,1,-1,1747995667.355950,50
150.528540,0.000000,task_start,1,-1,1747995669.354876,51
152.527467,0.000000,task_start,1,-1,1747995671.353803,52
154.526393,0.000000,task_start,1,-1,1747995673.352729,53
156.525320,0.000000,task_start,1,-1,1747995675.351656,54
158.516438,0.000000,task_start,1,-1,1747995677.342774,55
160.515365,0.000000,task_start,1,-1,1747995679.341701,56
162.514291,0.000000,task_start,1,-1,1747995681.340627,57
164.528834,0.000000,task_start,1,-1,1747995683.355170,58
166.527761,0.000000,task_start,1,-1,1747995685.354097,59
168.526687,0.000000,task_start,1,-1,1747995687.353023,60
170.525614,0.000000,task_start,1,-1,1747995689.351950,61
172.524541,0.000000,task_start,1,-1,1747995691.350877,62
174.523467,0.000000,task__end,2,-1,1747995693.349803,63
