latency,duration,type,marker_value,key,timestamp,marker_id
16.202238,0.000000,task_start,1,-1,1747988153.287083,1
18.216782,0.000000,task_start,1,-1,1747988155.301627,2
20.215708,0.000000,task_start,1,-1,1747988157.300553,3
22.214635,0.000000,task_start,1,-1,1747988159.299480,4
24.213562,0.000000,task_start,1,-1,1747988161.298407,5
26.212489,0.000000,task_start,1,-1,1747988163.297334,6
28.203607,0.000000,task_start,1,-1,1747988165.288452,7
30.202534,0.000000,task_start,1,-1,1747988167.287379,8
32.217077,0.000000,task_start,1,-1,1747988169.301922,9
34.216004,0.000000,task_start,1,-1,1747988171.300849,10
36.214931,0.000000,task_start,1,-1,1747988173.299776,11
38.213858,0.000000,task_start,1,-1,1747988175.298703,12
40.212784,0.000000,task_start,1,-1,1747988177.297629,13
42.211711,0.000000,task_start,1,-1,1747988179.296556,14
44.210638,0.000000,task_start,1,-1,1747988181.295483,15
46.209565,0.000000,task_start,1,-1,1747988183.294410,16
48.224108,0.000000,task_start,1,-1,1747988185.308953,17
50.223035,0.000000,task_start,1,-1,1747988187.307880,18
52.214153,0.000000,task_start,1,-1,1747988189.298998,19
54.213080,0.000000,task_start,1,-1,1747988191.297925,20
56.212007,0.000000,task__end,2,-1,1747988193.296852,21
79.691588,0.000000,task_start,1,-1,1747988216.776433,22
81.706131,0.000000,task_start,1,-1,1747988218.790976,23
83.720675,0.000000,task_start,1,-1,1747988220.805520,24
85.719602,0.000000,task_start,1,-1,1747988222.804447,25
87.718528,0.000000,task_start,1,-1,1747988224.803373,26
89.717455,0.000000,task_start,1,-1,1747988226.802300,27
91.716382,0.000000,task_start,1,-1,1747988228.801227,28
93.707500,0.000000,task_start,1,-1,1747988230.792345,29
95.706427,0.000000,task_start,1,-1,1747988232.791272,30
97.705354,0.000000,task_start,1,-1,1747988234.790199,31
99.704281,0.000000,task_start,1,-1,1747988236.789126,32
101.718824,0.000000,task_start,1,-1,1747988238.803669,33
103.717751,0.000000,task_start,1,-1,1747988240.802596,34
105.716677,0.000000,task_start,1,-1,1747988242.801522,35
107.715604,0.000000,task_start,1,-1,1747988244.800449,36
109.714531,0.000000,task_start,1,-1,1747988246.799376,37
111.713458,0.000000,task_start,1,-1,1747988248.798303,38
113.712385,0.000000,task_start,1,-1,1747988250.797230,39
115.703503,0.000000,task_start,1,-1,1747988252.788348,40
117.702430,0.000000,task_start,1,-1,1747988254.787275,41
119.716973,0.000000,task__end,2,-1,1747988256.801818,42
143.196554,0.000000,task_start,1,-1,1747988280.281399,43
145.211098,0.000000,task_start,1,-1,1747988282.295943,44
147.210025,0.000000,task_start,1,-1,1747988284.294870,45
149.208951,0.000000,task_start,1,-1,1747988286.293796,46
151.207878,0.000000,task_start,1,-1,1747988288.292723,47
153.206805,0.000000,task_start,1,-1,1747988290.291650,48
155.221348,0.000000,task_start,1,-1,1747988292.306193,49
157.220275,0.000000,task_start,1,-1,1747988294.305120,50
159.219202,0.000000,task_start,1,-1,1747988296.304047,51
161.210320,0.000000,task_start,1,-1,1747988298.295165,52
163.217055,0.000000,task_start,1,-1,1747988300.301900,53
165.208174,0.000000,task_start,1,-1,1747988302.293019,54
167.207100,0.000000,task_start,1,-1,1747988304.291945,55
169.206027,0.000000,task_start,1,-1,1747988306.290872,56
171.204954,0.000000,task_start,1,-1,1747988308.289799,57
173.219497,0.000000,task_start,1,-1,1747988310.304342,58
175.218424,0.000000,task_start,1,-1,1747988312.303269,59
177.217351,0.000000,task_start,1,-1,1747988314.302196,60
179.216278,0.000000,task_start,1,-1,1747988316.301123,61
181.215204,0.000000,task_start,1,-1,1747988318.300049,62
183.206323,0.000000,task__end,2,-1,1747988320.291168,63
