latency,duration,type,marker_value,key,timestamp,marker_id
4.294568,0.000000,task_start,1,-1,1747992561.357433,1
6.309111,0.000000,task_start,1,-1,1747992563.371976,2
8.308038,0.000000,task_start,1,-1,1747992565.370903,3
10.306964,0.000000,task_start,1,-1,1747992567.369829,4
12.298082,0.000000,task_start,1,-1,1747992569.360947,5
14.297008,0.000000,task_start,1,-1,1747992571.359873,6
16.295935,0.000000,task_start,1,-1,1747992573.358800,7
18.310477,0.000000,task_start,1,-1,1747992575.373342,8
20.309404,0.000000,task_start,1,-1,1747992577.372269,9
22.308330,0.000000,task_start,1,-1,1747992579.371195,10
24.307256,0.000000,task_start,1,-1,1747992581.370121,11
26.306183,0.000000,task_start,1,-1,1747992583.369048,12
28.305109,0.000000,task_start,1,-1,1747992585.367974,13
30.304035,0.000000,task_start,1,-1,1747992587.366900,14
32.302961,0.000000,task_start,1,-1,1747992589.365826,15
34.294079,0.000000,task_start,1,-1,1747992591.356944,16
36.308622,0.000000,task_start,1,-1,1747992593.371487,17
38.307549,0.000000,task_start,1,-1,1747992595.370414,18
40.306475,0.000000,task_start,1,-1,1747992597.369340,19
42.305401,0.000000,task_start,1,-1,1747992599.368266,20
44.304327,0.000000,task__end,2,-1,1747992601.367192,21
67.783903,0.000000,task_start,1,-1,1747992624.846768,22
69.798446,0.000000,task_start,1,-1,1747992626.861311,23
71.812989,0.000000,task_start,1,-1,1747992628.875854,24
73.811915,0.000000,task_start,1,-1,1747992630.874780,25
75.810841,0.000000,task_start,1,-1,1747992632.873706,26
77.809768,0.000000,task_start,1,-1,1747992634.872633,27
79.800886,0.000000,task_start,1,-1,1747992636.863751,28
81.799812,0.000000,task_start,1,-1,1747992638.862677,29
83.798738,0.000000,task_start,1,-1,1747992640.861603,30
85.797665,0.000000,task_start,1,-1,1747992642.860530,31
87.796591,0.000000,task_start,1,-1,1747992644.859456,32
89.811134,0.000000,task_start,1,-1,1747992646.873999,33
91.810060,0.000000,task_start,1,-1,1747992648.872925,34
93.808986,0.000000,task_start,1,-1,1747992650.871851,35
95.807913,0.000000,task_start,1,-1,1747992652.870778,36
97.806839,0.000000,task_start,1,-1,1747992654.869704,37
99.805765,0.000000,task_start,1,-1,1747992656.868630,38
101.796883,0.000000,task_start,1,-1,1747992658.859748,39
103.795810,0.000000,task_start,1,-1,1747992660.858675,40
105.794736,0.000000,task_start,1,-1,1747992662.857601,41
107.809279,0.000000,task__end,2,-1,1747992664.872144,42
131.288855,0.000000,task_start,1,-1,1747992688.351720,43
133.303397,0.000000,task_start,1,-1,1747992690.366262,44
135.302324,0.000000,task_start,1,-1,1747992692.365189,45
137.301250,0.000000,task_start,1,-1,1747992694.364115,46
139.300176,0.000000,task_start,1,-1,1747992696.363041,47
141.299102,0.000000,task_start,1,-1,1747992698.361967,48
143.313646,0.000000,task_start,1,-1,1747992700.376511,49
145.312572,0.000000,task_start,1,-1,1747992702.375437,50
147.303690,0.000000,task_start,1,-1,1747992704.366555,51
149.302616,0.000000,task_start,1,-1,1747992706.365481,52
151.301542,0.000000,task_start,1,-1,1747992708.364407,53
153.300469,0.000000,task_start,1,-1,1747992710.363334,54
155.299395,0.000000,task_start,1,-1,1747992712.362260,55
157.298321,0.000000,task_start,1,-1,1747992714.361186,56
159.312864,0.000000,task_start,1,-1,1747992716.375729,57
161.311790,0.000000,task_start,1,-1,1747992718.374655,58
163.310717,0.000000,task_start,1,-1,1747992720.373582,59
165.309643,0.000000,task_start,1,-1,1747992722.372508,60
167.308569,0.000000,task_start,1,-1,1747992724.371434,61
169.299687,0.000000,task_start,1,-1,1747992726.362552,62
171.298613,0.000000,task__end,2,-1,1747992728.361478,63
