latency,duration,type,marker_value,key,timestamp,marker_id
4.310246,0.000000,task_start,1,-1,1748006509.553942,1
6.324817,0.000000,task_start,1,-1,1748006511.568513,2
8.323772,0.000000,task_start,1,-1,1748006513.567468,3
10.322726,0.000000,task_start,1,-1,1748006515.566422,4
12.321681,0.000000,task_start,1,-1,1748006517.565377,5
14.320635,0.000000,task_start,1,-1,1748006519.564331,6
16.319590,0.000000,task_start,1,-1,1748006521.563286,7
18.310736,0.000000,task_start,1,-1,1748006523.554432,8
20.333116,0.000000,task_start,1,-1,1748006525.576812,9
22.324262,0.000000,task_start,1,-1,1748006527.567958,10
24.323216,0.000000,task_start,1,-1,1748006529.566912,11
26.322171,0.000000,task_start,1,-1,1748006531.565867,12
28.321125,0.000000,task_start,1,-1,1748006533.564821,13
30.320080,0.000000,task_start,1,-1,1748006535.563776,14
32.319034,0.000000,task_start,1,-1,1748006537.562730,15
34.317989,0.000000,task_start,1,-1,1748006539.561685,16
36.316944,0.000000,task_start,1,-1,1748006541.560640,17
38.331515,0.000000,task_start,1,-1,1748006543.575211,18
40.330469,0.000000,task_start,1,-1,1748006545.574165,19
42.321615,0.000000,task_start,1,-1,1748006547.565311,20
44.320570,0.000000,task__end,2,-1,1748006549.564266,21
67.800477,0.000000,task_start,1,-1,1748006573.044173,22
69.815048,0.000000,task_start,1,-1,1748006575.058744,23
71.814003,0.000000,task_start,1,-1,1748006577.057699,24
73.828574,0.000000,task_start,1,-1,1748006579.072270,25
75.827529,0.000000,task_start,1,-1,1748006581.071225,26
77.826483,0.000000,task_start,1,-1,1748006583.070179,27
79.825438,0.000000,task_start,1,-1,1748006585.069134,28
81.824392,0.000000,task_start,1,-1,1748006587.068088,29
83.823347,0.000000,task_start,1,-1,1748006589.067043,30
85.814493,0.000000,task_start,1,-1,1748006591.058189,31
87.813447,0.000000,task_start,1,-1,1748006593.057143,32
89.812402,0.000000,task_start,1,-1,1748006595.056098,33
91.826973,0.000000,task_start,1,-1,1748006597.070669,34
93.825928,0.000000,task_start,1,-1,1748006599.069624,35
95.824882,0.000000,task_start,1,-1,1748006601.068578,36
97.823837,0.000000,task_start,1,-1,1748006603.067533,37
99.822791,0.000000,task_start,1,-1,1748006605.066487,38
101.821746,0.000000,task_start,1,-1,1748006607.065442,39
103.820700,0.000000,task_start,1,-1,1748006609.064396,40
105.819655,0.000000,task_start,1,-1,1748006611.063351,41
107.810801,0.000000,task__end,2,-1,1748006613.054497,42
131.329750,0.000000,task_start,1,-1,1748006636.573446,43
133.320896,0.000000,task_start,1,-1,1748006638.564592,44
135.319851,0.000000,task_start,1,-1,1748006640.563547,45
137.318805,0.000000,task_start,1,-1,1748006642.562501,46
139.317760,0.000000,task_start,1,-1,1748006644.561456,47
141.316714,0.000000,task_start,1,-1,1748006646.560410,48
143.315669,0.000000,task_start,1,-1,1748006648.559365,49
145.330240,0.000000,task_start,1,-1,1748006650.573936,50
147.329195,0.000000,task_start,1,-1,1748006652.572891,51
149.328149,0.000000,task_start,1,-1,1748006654.571845,52
151.327104,0.000000,task_start,1,-1,1748006656.570800,53
153.326058,0.000000,task_start,1,-1,1748006658.569754,54
155.317204,0.000000,task_start,1,-1,1748006660.560900,55
157.316159,0.000000,task_start,1,-1,1748006662.559855,56
159.315113,0.000000,task_start,1,-1,1748006664.558809,57
161.314068,0.000000,task_start,1,-1,1748006666.557764,58
163.328639,0.000000,task_start,1,-1,1748006668.572335,59
165.327594,0.000000,task_start,1,-1,1748006670.571290,60
167.326548,0.000000,task_start,1,-1,1748006672.570244,61
169.325503,0.000000,task_start,1,-1,1748006674.569199,62
171.324457,0.000000,task__end,2,-1,1748006676.568153,63
